date,state,county,categoryId,categoryName,visitIndex,visitsAbove65Index,visitsBelow65Index,rank
2020-03-27,California,Tulare County,4bf58dd8d48988d1c1941735,Mexican Restaurants,48,40,49,5
2020-03-27,California,Tulare County,4bf58dd8d48988d112951735,Hardware Stores,80,55,81,6
2020-03-27,California,Tulare County,4bf58dd8d48988d10f951735,Pharmacies,62,43,63,7
2020-03-27,California,Tulare County,4bf58dd8d48988d130941735,Buildings,80,74,80,8
2020-03-27,California,Tulare County,4bf58dd8d48988d13d941735,High Schools,41,51,41,9
2020-03-27,California,Tulare County,4bf58dd8d48988d1ca941735,Pizza Places,51,41,51,10
2020-03-27,California,Tulare County,52dea92d3cf9994f4e043dbb,Discount Stores,54,48,54,11
2020-03-27,California,Tulare County,4bf58dd8d48988d124941735,Offices,73,115,73,12
2020-03-27,California,Tulare County,4bf58dd8d48988d1e0931735,Coffee Shops,56,45,56,13
2020-03-01,California,Tuolumne County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,109,71,111,1
2020-03-02,California,Tuolumne County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,108,93,109,1
2020-03-03,California,Tuolumne County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,113,119,113,1
2020-03-04,California,Tuolumne County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,109,99,110,1
2020-03-05,California,Tuolumne County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,98,101,98,1
2020-03-06,California,Tuolumne County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,93,69,95,1
2020-03-07,California,Tuolumne County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,96,115,95,1
2020-03-08,California,Tuolumne County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,96,89,97,1
2020-03-09,California,Tuolumne County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,105,89,106,1
2020-03-10,California,Tuolumne County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,112,114,111,1
2020-03-11,California,Tuolumne County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,94,94,94,1
2020-03-12,California,Tuolumne County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,101,88,103,1
2020-03-13,California,Tuolumne County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,99,74,100,1
2020-03-14,California,Tuolumne County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,104,90,105,1
2020-03-15,California,Tuolumne County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,113,68,116,1
2020-03-16,California,Tuolumne County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,84,64,85,1
2020-03-17,California,Tuolumne County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,89,75,90,1
2020-03-18,California,Tuolumne County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,97,94,97,1
2020-03-19,California,Tuolumne County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,84,67,85,1
2020-03-20,California,Tuolumne County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,67,61,68,1
2020-03-21,California,Tuolumne County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,56,32,57,1
2020-03-23,California,Tuolumne County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,72,57,73,1
2020-03-24,California,Tuolumne County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,66,84,65,1
2020-03-25,California,Tuolumne County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,64,40,66,1
2020-03-26,California,Tuolumne County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,55,49,56,1
2020-03-27,California,Tuolumne County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,58,86,56,1
2020-03-01,California,Ventura County,4bf58dd8d48988d118951735,Grocery Stores,99,90,99,1
2020-03-01,California,Ventura County,4bf58dd8d48988d16e941735,Fast Food Restaurants,109,104,109,2
2020-03-01,California,Ventura County,4bf58dd8d48988d113951735,Gas Stations,100,99,100,3
2020-03-01,California,Ventura County,4bf58dd8d48988d163941735,Parks,94,92,95,4
2020-03-01,California,Ventura County,4bf58dd8d48988d1fd941735,Shopping Malls,118,110,119,5
2020-03-01,California,Ventura County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,115,95,116,6
2020-03-01,California,Ventura County,4bf58dd8d48988d132941735,Churches,102,97,103,7
2020-03-01,California,Ventura County,4bf58dd8d48988d1e0931735,Coffee Shops,109,92,110,8
2020-03-01,California,Ventura County,4bf58dd8d48988d1c1941735,Mexican Restaurants,92,88,92,9
2020-03-01,California,Ventura County,52f2ab2ebcbc57f1066b8b46,Supermarkets,104,95,104,10
2020-03-01,California,Ventura County,4bf58dd8d48988d112951735,Hardware Stores,98,91,98,11
2020-03-01,California,Ventura County,52e816a6bcbc57f1066b7a54,Warehouse Stores,117,114,117,12
2020-03-01,California,Ventura County,4bf58dd8d48988d10f951735,Pharmacies,104,102,104,13
2020-03-01,California,Ventura County,4bf58dd8d48988d103951735,Clothing Stores,108,136,107,14
2020-03-01,California,Ventura County,4bf58dd8d48988d1ca941735,Pizza Places,120,97,120,15
2020-03-01,California,Ventura County,4bf58dd8d48988d14e941735,American Restaurants,104,145,103,16
2020-03-01,California,Ventura County,4bf58dd8d48988d143941735,Breakfast Spots,110,77,112,17
2020-03-01,California,Ventura County,4bf58dd8d48988d1fa931735,Hotels,89,42,91,18
2020-03-01,California,Ventura County,4bf58dd8d48988d1f6941735,Department Stores,98,85,98,19
2020-03-01,California,Ventura County,52dea92d3cf9994f4e043dbb,Discount Stores,105,143,104,20
2020-03-01,California,Ventura County,4d954b0ea243a5684a65b473,Convenience Stores,82,58,83,21
2020-03-01,California,Ventura County,4bf58dd8d48988d16c941735,Burger Joints,113,82,114,22
2020-03-01,California,Ventura County,4bf58dd8d48988d13d941735,High Schools,98,109,98,23
2020-03-01,California,Ventura County,4f4533804b9074f6e4fb0105,Elementary Schools,87,89,87,24
2020-03-01,California,Ventura County,5744ccdfe4b0c0459246b4df,Outlet Malls,107,83,108,25
2020-03-01,California,Ventura County,4bf58dd8d48988d175941735,Gyms or Fitness Centers,98,91,99,26
2020-03-01,California,Ventura County,4bf58dd8d48988d130941735,Buildings,95,68,96,27
2020-03-01,California,Ventura County,4bf58dd8d48988d124951735,Automotive Shops,83,98,82,28
2020-03-01,California,Ventura County,4bf58dd8d48988d159941735,Trails,78,76,78,28
2020-03-01,California,Ventura County,4bf58dd8d48988d1e2941735,Beaches,86,89,86,28
2020-03-02,California,Ventura County,4bf58dd8d48988d118951735,Grocery Stores,102,111,102,1
2020-03-02,California,Ventura County,4bf58dd8d48988d16e941735,Fast Food Restaurants,101,93,101,2
2020-03-02,California,Ventura County,4bf58dd8d48988d113951735,Gas Stations,101,80,102,3
2020-03-02,California,Ventura County,4bf58dd8d48988d163941735,Parks,101,105,101,4
2020-03-02,California,Ventura County,4bf58dd8d48988d1c1941735,Mexican Restaurants,108,97,109,5
2020-03-02,California,Ventura County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,112,140,111,6
2020-03-02,California,Ventura County,4bf58dd8d48988d1e0931735,Coffee Shops,98,105,98,7
2020-03-02,California,Ventura County,4bf58dd8d48988d124941735,Offices,101,116,101,8
2020-03-02,California,Ventura County,4f4533804b9074f6e4fb0105,Elementary Schools,126,97,127,9
2020-03-02,California,Ventura County,4bf58dd8d48988d1fd941735,Shopping Malls,93,84,94,10
2020-03-02,California,Ventura County,4bf58dd8d48988d10f951735,Pharmacies,112,130,111,11
2020-03-02,California,Ventura County,4bf58dd8d48988d13d941735,High Schools,110,68,112,12
2020-03-02,California,Ventura County,4bf58dd8d48988d130941735,Buildings,110,111,110,12
2020-03-02,California,Ventura County,52f2ab2ebcbc57f1066b8b46,Supermarkets,98,83,99,13
2020-03-02,California,Ventura County,4bf58dd8d48988d124951735,Automotive Shops,105,72,106,14
2020-03-02,California,Ventura County,4bf58dd8d48988d177941735,Doctor's Offices,93,78,94,15
2020-03-02,California,Ventura County,4bf58dd8d48988d112951735,Hardware Stores,88,85,88,16
2020-03-02,California,Ventura County,4bf58dd8d48988d132941735,Churches,110,141,109,17
2020-03-02,California,Ventura County,4bf58dd8d48988d175941735,Gyms or Fitness Centers,99,111,98,18
2020-03-02,California,Ventura County,4bf58dd8d48988d10a951735,Banks,132,85,135,19
2020-03-02,California,Ventura County,52e816a6bcbc57f1066b7a54,Warehouse Stores,134,136,134,20
2020-03-02,California,Ventura County,4d954b0ea243a5684a65b473,Convenience Stores,104,90,105,21
2020-03-02,California,Ventura County,4bf58dd8d48988d1fa931735,Hotels,94,81,94,22
2020-03-02,California,Ventura County,4bf58dd8d48988d176941735,Gyms,113,97,114,23
2020-03-02,California,Ventura County,4bf58dd8d48988d104941735,Medical Centers,101,149,98,24
2020-03-02,California,Ventura County,4bf58dd8d48988d1ca941735,Pizza Places,114,110,114,25
2020-03-02,California,Ventura County,52dea92d3cf9994f4e043dbb,Discount Stores,99,114,98,26
2020-03-02,California,Ventura County,4bf58dd8d48988d14e941735,American Restaurants,97,148,95,27
2020-03-02,California,Ventura County,4bf58dd8d48988d172941735,Post Offices,116,121,115,27
2020-03-02,California,Ventura County,4bf58dd8d48988d13b941735,Schools,132,126,132,28
2020-03-02,California,Ventura County,4bf58dd8d48988d126941735,Government Buildings,119,142,118,29
2020-03-02,California,Ventura County,4bf58dd8d48988d1a2941735,Community Colleges,140,148,140,30
2020-03-02,California,Ventura County,4bf58dd8d48988d143941735,Breakfast Spots,100,93,100,31
2020-03-02,California,Ventura County,4bf58dd8d48988d16c941735,Burger Joints,109,76,110,32
2020-03-02,California,Ventura County,4bf58dd8d48988d162941735,Other Great Outdoors,113,108,113,33
2020-03-02,California,Ventura County,4bf58dd8d48988d1f6941735,Department Stores,85,105,84,34
2020-03-02,California,Ventura County,4bf58dd8d48988d1e6941735,Golf Courses,107,87,108,35
2020-03-03,California,Ventura County,4bf58dd8d48988d118951735,Grocery Stores,98,91,98,1
2020-03-03,California,Ventura County,4bf58dd8d48988d16e941735,Fast Food Restaurants,113,126,112,2
2020-03-03,California,Ventura County,4bf58dd8d48988d163941735,Parks,107,95,108,3
2020-03-03,California,Ventura County,4bf58dd8d48988d113951735,Gas Stations,89,68,90,4
2020-03-03,California,Ventura County,4f4533804b9074f6e4fb0105,Elementary Schools,139,161,138,5
2020-03-03,California,Ventura County,4bf58dd8d48988d1c1941735,Mexican Restaurants,106,88,106,6
2020-03-03,California,Ventura County,4bf58dd8d48988d1e0931735,Coffee Shops,102,104,102,7
2020-03-03,California,Ventura County,4bf58dd8d48988d124941735,Offices,92,74,92,8
2020-03-03,California,Ventura County,4bf58dd8d48988d132941735,Churches,148,154,148,9
2020-03-03,California,Ventura County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,102,95,102,10
2020-03-03,California,Ventura County,4bf58dd8d48988d1fd941735,Shopping Malls,89,92,89,11
2020-03-03,California,Ventura County,4bf58dd8d48988d13d941735,High Schools,105,78,106,12
2020-03-03,California,Ventura County,4bf58dd8d48988d10f951735,Pharmacies,111,87,113,13
2020-03-03,California,Ventura County,4bf58dd8d48988d130941735,Buildings,98,138,97,14
2020-03-03,California,Ventura County,4bf58dd8d48988d177941735,Doctor's Offices,97,107,97,15
2020-03-03,California,Ventura County,52f2ab2ebcbc57f1066b8b46,Supermarkets,106,107,106,16
2020-03-03,California,Ventura County,4bf58dd8d48988d1fa931735,Hotels,111,135,110,17
2020-03-03,California,Ventura County,4bf58dd8d48988d10a951735,Banks,136,128,137,18
2020-03-03,California,Ventura County,4d954b0ea243a5684a65b473,Convenience Stores,123,111,123,18
2020-03-03,California,Ventura County,4bf58dd8d48988d112951735,Hardware Stores,96,78,97,19
2020-03-03,California,Ventura County,4bf58dd8d48988d175941735,Gyms or Fitness Centers,105,111,105,20
2020-03-03,California,Ventura County,4bf58dd8d48988d124951735,Automotive Shops,94,82,94,21
2020-03-03,California,Ventura County,4bf58dd8d48988d104941735,Medical Centers,102,101,103,22
2020-03-03,California,Ventura County,52e816a6bcbc57f1066b7a54,Warehouse Stores,118,90,119,23
2020-03-03,California,Ventura County,4bf58dd8d48988d176941735,Gyms,104,72,105,24
2020-03-03,California,Ventura County,4bf58dd8d48988d14e941735,American Restaurants,116,100,116,24
2020-03-03,California,Ventura County,4bf58dd8d48988d1ca941735,Pizza Places,114,164,112,25
2020-03-03,California,Ventura County,52dea92d3cf9994f4e043dbb,Discount Stores,101,68,103,26
2020-03-03,California,Ventura County,4bf58dd8d48988d126941735,Government Buildings,95,91,95,27
2020-03-03,California,Ventura County,4bf58dd8d48988d13b941735,Schools,120,134,119,27
2020-03-03,California,Ventura County,4bf58dd8d48988d143941735,Breakfast Spots,128,126,128,28
2020-03-03,California,Ventura County,4bf58dd8d48988d172941735,Post Offices,101,61,103,29
2020-03-03,California,Ventura County,4bf58dd8d48988d162941735,Other Great Outdoors,113,129,113,30
2020-03-03,California,Ventura County,4bf58dd8d48988d159941735,Trails,107,110,107,31
2020-03-03,California,Ventura County,4bf58dd8d48988d1f6941735,Department Stores,88,79,89,31
2020-03-03,California,Ventura County,4bf58dd8d48988d16c941735,Burger Joints,100,76,102,32
2020-03-03,California,Ventura County,4bf58dd8d48988d1e6941735,Golf Courses,98,88,99,33
2020-03-03,California,Ventura County,4bf58dd8d48988d1c5941735,Sandwich Places,101,86,102,34
2020-03-03,California,Ventura County,4bf58dd8d48988d196941735,Hospitals,94,82,94,34
2020-03-03,California,Ventura County,4bf58dd8d48988d110951735,Salons / Barbershops,136,104,138,34
2020-03-04,California,Ventura County,4bf58dd8d48988d118951735,Grocery Stores,110,97,110,1
2020-03-04,California,Ventura County,4bf58dd8d48988d16e941735,Fast Food Restaurants,102,81,103,2
2020-03-04,California,Ventura County,4bf58dd8d48988d163941735,Parks,107,100,108,3
2020-03-04,California,Ventura County,4bf58dd8d48988d113951735,Gas Stations,98,105,97,4
2020-03-04,California,Ventura County,4bf58dd8d48988d1e0931735,Coffee Shops,115,99,115,5
2020-03-04,California,Ventura County,4bf58dd8d48988d1c1941735,Mexican Restaurants,102,69,103,6
2020-03-04,California,Ventura County,4f4533804b9074f6e4fb0105,Elementary Schools,106,83,106,7
2020-03-04,California,Ventura County,4bf58dd8d48988d124941735,Offices,86,72,86,8
2020-03-04,California,Ventura County,4bf58dd8d48988d1fd941735,Shopping Malls,87,86,87,9
2020-03-04,California,Ventura County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,90,90,90,10
2020-03-04,California,Ventura County,4bf58dd8d48988d13d941735,High Schools,103,66,104,11
2020-03-04,California,Ventura County,4bf58dd8d48988d130941735,Buildings,109,113,109,12
2020-03-04,California,Ventura County,4bf58dd8d48988d10f951735,Pharmacies,102,83,103,13
2020-03-04,California,Ventura County,52f2ab2ebcbc57f1066b8b46,Supermarkets,114,125,113,14
2020-03-04,California,Ventura County,4bf58dd8d48988d132941735,Churches,92,76,93,15
2020-03-04,California,Ventura County,4bf58dd8d48988d124951735,Automotive Shops,117,113,117,16
2020-03-04,California,Ventura County,4bf58dd8d48988d175941735,Gyms or Fitness Centers,105,93,106,17
2020-03-04,California,Ventura County,4bf58dd8d48988d112951735,Hardware Stores,96,84,96,18
2020-03-04,California,Ventura County,4bf58dd8d48988d1fa931735,Hotels,101,85,101,19
2020-03-04,California,Ventura County,4d954b0ea243a5684a65b473,Convenience Stores,104,112,104,20
2020-03-04,California,Ventura County,4bf58dd8d48988d177941735,Doctor's Offices,83,86,82,21
2020-03-04,California,Ventura County,4bf58dd8d48988d176941735,Gyms,114,116,114,22
2020-03-04,California,Ventura County,52dea92d3cf9994f4e043dbb,Discount Stores,111,96,112,23
2020-03-04,California,Ventura County,4bf58dd8d48988d10a951735,Banks,108,123,107,24
2020-03-04,California,Ventura County,52e816a6bcbc57f1066b7a54,Warehouse Stores,95,67,98,25
2020-03-04,California,Ventura County,4bf58dd8d48988d14e941735,American Restaurants,102,74,103,26
2020-03-04,California,Ventura County,4bf58dd8d48988d104941735,Medical Centers,85,77,85,27
2020-03-04,California,Ventura County,4bf58dd8d48988d143941735,Breakfast Spots,112,120,111,28
2020-03-04,California,Ventura County,4bf58dd8d48988d1ca941735,Pizza Places,96,92,96,29
2020-03-04,California,Ventura County,4bf58dd8d48988d1a2941735,Community Colleges,105,69,105,30
2020-03-04,California,Ventura County,4bf58dd8d48988d1e6941735,Golf Courses,99,71,102,31
2020-03-04,California,Ventura County,4bf58dd8d48988d126941735,Government Buildings,88,104,87,32
2020-03-04,California,Ventura County,4bf58dd8d48988d196941735,Hospitals,110,80,111,33
2020-03-04,California,Ventura County,4bf58dd8d48988d16c941735,Burger Joints,110,65,112,34
2020-03-04,California,Ventura County,4bf58dd8d48988d172941735,Post Offices,93,111,92,35
2020-03-04,California,Ventura County,4bf58dd8d48988d1c5941735,Sandwich Places,100,117,99,36
2020-03-04,California,Ventura County,4bf58dd8d48988d1f6941735,Department Stores,89,90,89,37
2020-03-05,California,Ventura County,4bf58dd8d48988d118951735,Grocery Stores,104,97,104,1
2020-03-05,California,Ventura County,4bf58dd8d48988d16e941735,Fast Food Restaurants,95,79,96,2
2020-03-05,California,Ventura County,4bf58dd8d48988d163941735,Parks,102,84,103,3
2020-03-05,California,Ventura County,4bf58dd8d48988d113951735,Gas Stations,93,88,93,4
2020-03-05,California,Ventura County,4bf58dd8d48988d1c1941735,Mexican Restaurants,115,123,115,5
2020-03-05,California,Ventura County,4bf58dd8d48988d1e0931735,Coffee Shops,101,100,101,6
2020-03-05,California,Ventura County,4bf58dd8d48988d1fd941735,Shopping Malls,98,94,98,7
2020-03-05,California,Ventura County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,103,80,104,8
2020-03-05,California,Ventura County,4bf58dd8d48988d124941735,Offices,96,112,95,9
2020-03-05,California,Ventura County,4f4533804b9074f6e4fb0105,Elementary Schools,98,109,98,10
2020-03-05,California,Ventura County,4bf58dd8d48988d130941735,Buildings,113,129,112,11
2020-03-05,California,Ventura County,4bf58dd8d48988d13d941735,High Schools,104,74,105,12
2020-03-05,California,Ventura County,52f2ab2ebcbc57f1066b8b46,Supermarkets,109,113,109,13
2020-03-05,California,Ventura County,4bf58dd8d48988d177941735,Doctor's Offices,108,84,110,14
2020-03-05,California,Ventura County,4bf58dd8d48988d10f951735,Pharmacies,92,89,92,15
2020-03-05,California,Ventura County,4bf58dd8d48988d112951735,Hardware Stores,99,74,101,16
2020-03-05,California,Ventura County,4bf58dd8d48988d132941735,Churches,96,75,96,17
2020-03-05,California,Ventura County,4bf58dd8d48988d175941735,Gyms or Fitness Centers,114,112,114,18
2020-03-05,California,Ventura County,4bf58dd8d48988d124951735,Automotive Shops,104,81,105,19
2020-03-05,California,Ventura County,4d954b0ea243a5684a65b473,Convenience Stores,105,82,105,20
2020-03-05,California,Ventura County,4bf58dd8d48988d1fa931735,Hotels,99,84,100,21
2020-03-05,California,Ventura County,4bf58dd8d48988d14e941735,American Restaurants,124,127,124,22
2020-03-05,California,Ventura County,4bf58dd8d48988d104941735,Medical Centers,101,69,103,23
2020-03-05,California,Ventura County,4bf58dd8d48988d10a951735,Banks,112,117,112,24
2020-03-05,California,Ventura County,52e816a6bcbc57f1066b7a54,Warehouse Stores,103,128,101,25
2020-03-05,California,Ventura County,4bf58dd8d48988d176941735,Gyms,103,117,103,26
2020-03-05,California,Ventura County,4bf58dd8d48988d1ca941735,Pizza Places,102,98,103,27
2020-03-05,California,Ventura County,52dea92d3cf9994f4e043dbb,Discount Stores,88,58,90,28
2020-03-05,California,Ventura County,4bf58dd8d48988d1e6941735,Golf Courses,104,86,106,29
2020-03-05,California,Ventura County,4bf58dd8d48988d126941735,Government Buildings,93,68,94,30
2020-03-05,California,Ventura County,4bf58dd8d48988d143941735,Breakfast Spots,100,77,101,31
2020-03-05,California,Ventura County,4bf58dd8d48988d162941735,Other Great Outdoors,114,82,116,32
2020-03-05,California,Ventura County,4bf58dd8d48988d159941735,Trails,114,100,116,33
2020-03-05,California,Ventura County,4bf58dd8d48988d13b941735,Schools,100,60,101,33
2020-03-05,California,Ventura County,4bf58dd8d48988d16c941735,Burger Joints,107,83,108,33
2020-03-05,California,Ventura County,4bf58dd8d48988d1c5941735,Sandwich Places,109,161,107,34
2020-03-05,California,Ventura County,4bf58dd8d48988d110951735,Salons / Barbershops,127,155,125,35
2020-03-05,California,Ventura County,4bf58dd8d48988d196941735,Hospitals,98,67,100,36
2020-03-05,California,Ventura County,4bf58dd8d48988d103951735,Clothing Stores,96,104,95,36
2020-03-05,California,Ventura County,4bf58dd8d48988d1f6941735,Department Stores,77,47,79,37
2020-03-06,California,Ventura County,4bf58dd8d48988d118951735,Grocery Stores,104,94,104,1
2020-03-06,California,Ventura County,4bf58dd8d48988d16e941735,Fast Food Restaurants,102,103,102,2
2020-03-06,California,Ventura County,4bf58dd8d48988d113951735,Gas Stations,95,92,96,3
2020-03-06,California,Ventura County,4bf58dd8d48988d163941735,Parks,99,104,98,4
2020-03-06,California,Ventura County,4bf58dd8d48988d1c1941735,Mexican Restaurants,98,89,98,5
2020-03-06,California,Ventura County,4bf58dd8d48988d1fd941735,Shopping Malls,99,116,98,6
2020-03-06,California,Ventura County,4bf58dd8d48988d1e0931735,Coffee Shops,95,116,94,7
2020-03-06,California,Ventura County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,111,146,110,8
2020-03-06,California,Ventura County,4bf58dd8d48988d124941735,Offices,101,76,102,9
2020-03-06,California,Ventura County,4f4533804b9074f6e4fb0105,Elementary Schools,110,84,111,10
2020-03-06,California,Ventura County,4bf58dd8d48988d13d941735,High Schools,114,102,114,11
2020-03-06,California,Ventura County,4bf58dd8d48988d10f951735,Pharmacies,97,113,96,12
2020-03-06,California,Ventura County,52f2ab2ebcbc57f1066b8b46,Supermarkets,107,83,108,13
2020-03-06,California,Ventura County,4bf58dd8d48988d112951735,Hardware Stores,105,86,106,14
2020-03-06,California,Ventura County,4bf58dd8d48988d1fa931735,Hotels,105,108,105,15
2020-03-06,California,Ventura County,4bf58dd8d48988d130941735,Buildings,96,119,96,16
2020-03-06,California,Ventura County,4d954b0ea243a5684a65b473,Convenience Stores,100,111,100,17
2020-03-06,California,Ventura County,4bf58dd8d48988d132941735,Churches,111,130,110,18
2020-03-06,California,Ventura County,52e816a6bcbc57f1066b7a54,Warehouse Stores,116,135,115,19
2020-03-06,California,Ventura County,4bf58dd8d48988d1ca941735,Pizza Places,114,132,113,20
2020-03-06,California,Ventura County,4bf58dd8d48988d10a951735,Banks,97,118,96,21
2020-03-06,California,Ventura County,4bf58dd8d48988d177941735,Doctor's Offices,95,105,95,22
2020-03-06,California,Ventura County,4bf58dd8d48988d124951735,Automotive Shops,92,86,92,23
2020-03-06,California,Ventura County,4bf58dd8d48988d14e941735,American Restaurants,91,89,91,24
2020-03-06,California,Ventura County,52dea92d3cf9994f4e043dbb,Discount Stores,110,129,109,25
2020-03-06,California,Ventura County,4bf58dd8d48988d104941735,Medical Centers,102,79,104,26
2020-03-06,California,Ventura County,4bf58dd8d48988d175941735,Gyms or Fitness Centers,100,129,99,27
2020-03-06,California,Ventura County,4bf58dd8d48988d143941735,Breakfast Spots,95,111,94,28
2020-03-06,California,Ventura County,4bf58dd8d48988d176941735,Gyms,111,76,112,29
2020-03-06,California,Ventura County,4bf58dd8d48988d1f6941735,Department Stores,87,71,87,30
2020-03-06,California,Ventura County,4bf58dd8d48988d1e6941735,Golf Courses,97,111,96,31
2020-03-06,California,Ventura County,4bf58dd8d48988d126941735,Government Buildings,100,114,99,32
2020-03-06,California,Ventura County,4bf58dd8d48988d13b941735,Schools,112,133,111,33
2020-03-06,California,Ventura County,4bf58dd8d48988d1c5941735,Sandwich Places,110,179,107,33
2020-03-06,California,Ventura County,4bf58dd8d48988d159941735,Trails,122,139,121,34
2020-03-06,California,Ventura County,4bf58dd8d48988d16c941735,Burger Joints,96,124,95,35
2020-03-06,California,Ventura County,4bf58dd8d48988d110951735,Salons / Barbershops,121,152,120,36
2020-03-06,California,Ventura County,4bf58dd8d48988d145941735,Chinese Restaurants,106,121,106,37
2020-03-06,California,Ventura County,4bf58dd8d48988d103951735,Clothing Stores,79,54,80,38
2020-03-06,California,Ventura County,4bf58dd8d48988d196941735,Hospitals,110,88,111,39
2020-03-06,California,Ventura County,4bf58dd8d48988d1e2941735,Beaches,92,100,92,40
2020-03-07,California,Ventura County,4bf58dd8d48988d118951735,Grocery Stores,98,99,98,1
2020-03-07,California,Ventura County,4bf58dd8d48988d16e941735,Fast Food Restaurants,99,77,99,2
2020-03-07,California,Ventura County,4bf58dd8d48988d163941735,Parks,101,93,102,3
2020-03-07,California,Ventura County,4bf58dd8d48988d113951735,Gas Stations,100,79,101,4
2020-03-07,California,Ventura County,4bf58dd8d48988d1c1941735,Mexican Restaurants,101,87,102,5
2020-03-07,California,Ventura County,4bf58dd8d48988d1fd941735,Shopping Malls,89,101,88,6
2020-03-07,California,Ventura County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,98,117,98,7
2020-03-07,California,Ventura County,4bf58dd8d48988d1e0931735,Coffee Shops,97,70,98,8
2020-03-07,California,Ventura County,4bf58dd8d48988d112951735,Hardware Stores,102,78,103,9
2020-03-07,California,Ventura County,4bf58dd8d48988d1fa931735,Hotels,115,86,116,10
2020-03-07,California,Ventura County,52f2ab2ebcbc57f1066b8b46,Supermarkets,101,106,100,11
2020-03-07,California,Ventura County,4bf58dd8d48988d10f951735,Pharmacies,105,83,106,12
2020-03-07,California,Ventura County,4bf58dd8d48988d132941735,Churches,115,118,115,13
2020-03-07,California,Ventura County,52dea92d3cf9994f4e043dbb,Discount Stores,123,162,122,14
2020-03-07,California,Ventura County,4bf58dd8d48988d103951735,Clothing Stores,108,104,108,15
2020-03-07,California,Ventura County,4bf58dd8d48988d143941735,Breakfast Spots,113,112,113,16
2020-03-07,California,Ventura County,52e816a6bcbc57f1066b7a54,Warehouse Stores,95,121,94,17
2020-03-07,California,Ventura County,4bf58dd8d48988d13d941735,High Schools,109,136,109,17
2020-03-07,California,Ventura County,4bf58dd8d48988d14e941735,American Restaurants,95,71,96,18
2020-03-07,California,Ventura County,4bf58dd8d48988d1ca941735,Pizza Places,97,101,97,19
2020-03-07,California,Ventura County,4d954b0ea243a5684a65b473,Convenience Stores,88,94,88,20
2020-03-07,California,Ventura County,4bf58dd8d48988d1f6941735,Department Stores,96,115,95,21
2020-03-07,California,Ventura County,4bf58dd8d48988d124951735,Automotive Shops,90,76,90,22
2020-03-07,California,Ventura County,4f4533804b9074f6e4fb0105,Elementary Schools,88,112,87,23
2020-03-07,California,Ventura County,4bf58dd8d48988d159941735,Trails,104,115,103,24
2020-03-07,California,Ventura County,4bf58dd8d48988d10a951735,Banks,86,47,88,24
2020-03-07,California,Ventura County,4bf58dd8d48988d130941735,Buildings,94,68,95,25
2020-03-07,California,Ventura County,4bf58dd8d48988d1e2941735,Beaches,88,94,88,26
2020-03-07,California,Ventura County,4bf58dd8d48988d162941735,Other Great Outdoors,108,78,109,27
2020-03-07,California,Ventura County,4bf58dd8d48988d1e6941735,Golf Courses,98,71,101,28
2020-03-07,California,Ventura County,4bf58dd8d48988d175941735,Gyms or Fitness Centers,93,120,92,29
2020-03-07,California,Ventura County,4bf58dd8d48988d16c941735,Burger Joints,98,89,99,29
2020-03-07,California,Ventura County,4bf58dd8d48988d176941735,Gyms,108,86,109,30
2020-03-07,California,Ventura County,4bf58dd8d48988d101951735,Thrift / Vintage Stores,121,77,122,31
2020-03-07,California,Ventura County,4bf58dd8d48988d145941735,Chinese Restaurants,103,54,105,32
2020-03-07,California,Ventura County,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),133,156,132,33
2020-03-07,California,Ventura County,5744ccdfe4b0c0459246b4df,Outlet Malls,99,171,98,34
